processed_text,vader_sentiment
taik kali pesan pas udh mau lokasi malah batalin sama drivernya,0.0
banyak driver nakal adu gak direspon driver enak naik tarif pake wallet kaspro lgsg potong karna driver naik tarif order selesai padahal gak naik adu sampe hari gk respon pihak maxim,0.0
kalo mesan suka leletmending tutup aja maxim gak mutu,1.0
sangat ramah cepat,1.0
jelek banget apknya order malam gak yg nerimaterus bonus rb tp gabisa guna trs order barusan tp pihak warung tutup eh malah bayar semua guna apk food tp barusan baik sih drivernya langsung uninstal aja,1.0
good,1.0
lama bnget bagus gojek lgiudh nunggu stengah jam gk dapet jga,1.0
top up lama bangett,1.0
pesan makan batal non tunai mesan ga jelas tiba lgsg order,0.0
maxim memang oke,1.0
driver nya ramah terima kasih,1.0
sangat bagus cepat tuju tuju sangat nyaman,1.0
join sama kasprokaspronya sering eror biaya topup mahal biaya lain jg mahal mahaltopup malah sering gak masukakun tiba tiba terkuncikenapa kaspro bikin ribet aja,0.0
sangat bagus,1.0
terimakasih antar tujuandrivernya ramah,1.0
makin mantap maxim,1.0
mamang ramah sopan,1.0
aplikasi gak benar pesan sebentar ubah gak sesuai harga nya aplikasi buruk,0.0
parah malah gabisa buka ni aplikasi,0.0
lama banget susah dapet driver nya,0.0
baik,1.0
order penuh m fadol motorcycle warna merah nopol rzl terima kasih atas jalan rating,1.0
baik,1.0
cepat ramah drivernya,1.0
okay,1.0
mantap,1.0
aplikasi bobrok nyari driver aja susah,0.0
sopir minta naik harga alas macet,0.0
mantap,1.0
baik,1.0
saldo ga pake huuuuuuu,0.0
baik,1.0
sangat bagus,1.0
kembang metode bayar ribet e walletnya gak familiar,0.0
no good app,1.0
sangat baik ramah,1.0
ramah,1.0
baik sopan,1.0
ramah dn sopan,1.0
good,1.0
mantap,1.0
baikk ih tadi slah klik jmpol kbawah maaf,0.0
login akun susah banget nunggu otpny engk muncul muncul,0.0
ramah baik cepat respon,1.0
alam sangat nyaman karna pertama kali tunggu pas naik buka pintu driper nya marah tumpang nya habis marahin smua,0.0
bagus,1.0
hari juli driver maxim mobil pengin tipu tipu astaga masa mobil udah jalan waktu bayar aktif tuju harga jadi astagfirullah gitu banget nyari duit driver online ga pernah gitu walaupun kadang buat lama kadang lihat berkah baik jujur kasih lebih alhamdulillah kalau engga yaa elus dada t fs,1.0
banyak tipu lewat maxim driver lebih selektif terima order fiktif,1.0
mohon dong min drivernya ga ramah sekalisaya masjid mahabatullah polda jambi pesan nya car orang kata ga kalo orang kata kalo mau nambah rb harga asli rb mohon dong min baik ramah driver waktu bandara masjid mahabatullah pesan car orang beda tuh orang terimakasih,1.0
alam pesan maxim bbrpa kali karna harga lebih murah dr apk ojol tp layan driver sangat sangat burukk sopanntdk pesan maxim lebih baik bayar mahal kualitas bagus,1.0
good,1.0
nabrak temen,1.0
jujur tp mohon perhati masalah titik map nya sering kali gak ketemu,1.0
dong lebih memlihin driver mutu jangan sembarang terima driver contoh nya driver atas nama hariadi plat nomer b ztw mud bahaya konsumen kata kasar konsumen beri peras nyaman lama jalan beliau blacklist ikan ranting jelek terus aplikasi awal nya nyaman malah dapet driver kaya gitu lebih saring terima driver,0.0
driver ramah,1.0
bagus,1.0
makasih bg,1.0
layan baik,1.0
driver baguscm aplikasi nya yg gak bagus isi ulang kaspro gak sesuai yg isiupdate aplikasi tiba saldo hilang rbisi ulang kaspro sangat luaaamaaaa sekalibener maxim yg gak sesuai sangat buruk,0.0
thnk you,1.0
driver mobil nya ugal ugalanada org naik motor sambar dgn mobil yg tulis maxim hbs sambar motor nya mobil maxim nya lgsg kabur,0.0
jangan mau install aplikaasi pagi sore order makan gak loh,0.0
ramah amanah moga lancar rezeki aamiin,1.0
mantap cepat tuju,1.0
peta maxim kok gak udh cari gak jadi malas mau download,0.0
nice,1.0
kang ujang ujang mantap,1.0
baik,1.0
semangat abang,1.0
banyak alamat yg kurang map jadi bingung tentu titik yg lengkap bingung yg tdk lengkap,0.0
baik,1.0
sangat puas,1.0
bawah motor nya tenang,1.0
abang nya humble banget seriusss ramah layan nya top bangett jarang dpt act of service bawa motor nya bikin nyaman makasihh bangg tadi betul kurang mood jadi mood grgr abang nya wkwk sehat sehat abang maksim layan nya top,1.0
bapak baik sopan makin lancar order,1.0
is the best,1.0
lokasi maps nya banyak yg ngg laku batal aplikasi tdk merspon tetap order aplikasi jadi habis waktu,0.0
ramah baik,1.0
sopan baik sekali,1.0
diver laku tindak keras perkosa,0.0
bohong public kata beli pake saldo maxim nyata ga,0.0
driver ramah,1.0
aplikasi buruk sedot saldo sembarang padahal kemudi minta cancel saldo potong habis kembali sangat kecewa sekali layan isi saldo lama masuk jadi,0.0
baik,1.0
usaha milik orang rusia negara jajah doyan perang orangorang bodoh mau kerja sini,0.0
terimakasih abang baik ramah sangat layak dapet bintang,1.0
susah sekali kalo sy mau ngisi alamat jemput tujuanbeda sama aplikasi belah yg otomatis tau ada jadi tinggal ketik tuju kitamohon jelas baik depan lebih baik nyaman pakai,1.0
mantap tempat waktu terimakasih abang,1.0
kode otp lama banget masuk nya kecewa berat,0.0
bagus,1.0
aplikasi sangat jengkel kemudi mau datang payah mending apk,0.0
aplikasi buruk,0.0
maaf sy salah alamat,0.0
baik asik,1.0
mantap cepat,1.0
gimana sih maxim udah kali kali daftar susah banget aplikasi bego,0.0
baik sekali,1.0
terimakasih maxim puas guna jasa maxim harga rakyat,1.0
hemat cepat,1.0
driver nya ramah,1.0
map bingung,0.0
layan nyansangat baiksopir nya ramah,1.0
sangat baik,1.0
oke,1.0
ramah sllu sehat bapak ojol,1.0
percuma promo promonya gak laku promo pas bayar minta benar,0.0
nyaman,1.0
udah cancel ngirder ulang orang sama betulin dikit aplikasi,1.0
good jobb,1.0
driver nya wangi nyaman sesuai sampe tuju cepat,1.0
bagus,1.0
isi walet maxim malah nyangkut gabisa digunain apapa gabisa apa apain dana gaada fitur tf tindak lanjut mau pesan maxim gaada mau nerima bayar wallet,0.0
mantap,1.0
bagus sangat bantu,1.0
halo min sedikit saran dong apk inu perbaikin jangan bike dong urusin kek vermuk tpi apk urusin karna klo eroor terus bikin tumpang ga betah hasil pindah apk gojekgrab min min gimana maxim mau ngalahin apk kalau eroor mulu,1.0
gimana minta verifikasi gak masuk via sms sama via telpon gak masuk gimana sih niat gak bikin apk gimana mau rame apk kalo begini,0.0
aplikator busuk tempel iklan percis d fasat rumah pcs rumah br selesai cat rusak lg gr kalian,0.0
mohon baik lokasi ny kurang lengkap,1.0
baik ramah,1.0
kumpul ojek pengkol menang seragam,1.0
baik banget moga rezeki lancar,1.0
baik,1.0
aplikasi gk nerbudaya top up akun aja gk seklianya pakai pihak aplikasi payah masuk saldo potong rb bnrr aplikasi super duper payah pdhl playanan harga udah bagus,1.0
alah lot kode ga d kirim terus jadi aku batalain giat nya,1.0
awal bagus skrg delivery jarak m udah rb biasa rb,1.0
driver tepat waktu ramah,1.0
bagus sekali,1.0
sangat ramahh sekali,1.0
driver suka ga becus masa salah tuju sih nganterinnya,0.0
mau tanya pak syarat daftar jdi drever apa aja klo gk punya apa cara,1.0
maxim layan nya baik cepet nyampe tempat waktu,1.0
uang hilang maxim wallet,0.0
aplikasi baik sangat bantu perlu tambah map lebih akurat guna terimakasih maxim,1.0
oknum maxim ambontarif aplikasi tp paksa bayar draiver ugalan,0.0
bad sering driver malas baca maps padahal titik tuju maps udah x minggu maps abang error gatau google maps nya maxim nya inti bad,0.0
hancurin tarif ojol,0.0
pokok sama maxim jalan aman amanah,1.0
sangat baik,1.0
bagus ramah drivernya,1.0
nice,1.0
tipu,0.0
aplikasi diupdate banyak tempat baca lebih parah driver mobil terlalu sering batal enak nya order padahal tunggu lama,1.0
perhati aman customer sprti beri sanksi buat driveryg nakal,1.0
bagus n ramah,1.0
hilang atur beri tip disalahgunakan driver kala ambil tumpang punya aplikasi gaptek gak tahu cara make aplikasi paham kalau sistem tips terus gunain aplikasi dinaikin tips nya maksimum dar awal pemgaturan tips benar apa biar jadi timbang tumpang beri,0.0
driver minta biaya tambah lebih tarif aplikasi sangat kecewa,0.0
sopir ramah,1.0
aplikasi nya selalu mas jelas batalin tpi driver selalu marah bilang msih blm batal sya tetap bayar etika driver nya ga yg bener perbaikin kalau cari driver tuh jangan yg jauh,0.0
dear maxim team bahan inputan utk lbh baik maju mohon beri tambahn delvery paket serta bukti foto si terima paket krn bbrp oknum driver kurang amanah dlm jalan tugas kmrn smpt kirim hampers lebaran tp tak ybs si driver tdk merespon thks,1.0
juang terus jgn patah semangat,1.0
aktif,1.0
driver lo masalah ketat sistem lu buat driver,0.0
aplikasi lot parahhhhh mau order susahhhh,1.0
supir ramah baik mantapp,1.0
maxim susah bgt buat pick up order makan kalo emang ga apus aja fiturnya,0.0
baik cepat ramah,1.0
aplikasi scam ribu palalu gua nombok banyak bngst,0.0
usaha kurang baik maps kurang akurat g maps ongkos terlalu murah kasihan drivernya aplikasi sering error bug ubah titik,0.0
baik,1.0
ramah baik sopan,1.0
bagus,1.0
bagus chat sering delay masuk,1.0
apk sangat jelekmasa aku sen makananfoodcari kemudi lama bngt udah kali aku order batal terus pulak tu,0.0
mantappp trimakasih antar denga selamat tuju,1.0
drivernya ramah rapi,1.0
foot nya gak jelas,0.0
min daftar aplikasi maxim kode otp mau pergi jadi gk jadi,1.0
kemudi d sni selalu minus ga yg bagus mud,1.0
baik the best,1.0
jelek,0.0
lah mas angebug terus menu maxim food nya benerin dong masa ga urus,1.0
ramah supir mobil nyaman,1.0
layan sangat baik,1.0
good,1.0
gesit ramah,1.0
operator drivernya tepat waktu terima kasih maxim,1.0
suka ga mau ambil order order lama ambil,1.0
order penuh suriansyah motorcycle warna merah nopol ktbca terima kasih atas jalan rating,1.0
baik,1.0
sangat buruk,0.0
sekian byk aplikasi ojek online aplikasi maxim paling buruk cancel aja aplikasi,0.0
mantap sangat bantu sekali terima kasih,1.0
sanggt burukk lol sannggattt burukkkk sekaliiii,0.0
mantap,1.0
indonesia raya maxim jaya sejahtera,1.0
lama banget buat cari mobil gk kayak grab,1.0
baik,1.0
top deh,1.0
daftar no hp gilir input kode messageaplikasi error,0.0
mantap harga ekonimis,1.0
drivernya cekat mantap,1.0
sangat baik,1.0
bagus,1.0
kok gak login sih,0.0
kecewa jir awal nya bagus pas kena ojol nya gk sopan jd muak sen mana napigatot nya map nya suka salah lama bgt cari lokasi donk deliver ojol nya kritik mh gk poko kurang muas,0.0
gbs daftar sulit login ribet,0.0
mantap,1.0
jemput lokasi tepat waktu antar lokasi tuju cepat supirnya ramah,1.0
driver yg baik berkah barokah njih mas,1.0
sangat nyaman,1.0
ga jls order rb aja gada yg mau ambil drivernya udh kaya kali,1.0
mantap,1.0
baik,1.0
baik,1.0
mantap,1.0
gak masuk alas nya internet padahal pake wifi,0.0
ramah drivernya,1.0
bingung,0.0
baik ramah drivernya,1.0
alami kendala login pihak maxim minta masuk nomor hp tpi mau terima kode maximnya jdi pihak maxim memberitahukan nomor sekian jumlah minta lampau baik dri pihak maxim apk maximnya guna,1.0
good job,1.0
driver mantap,1.0
suka pergi pakai maxim murah cepat,1.0
sangat puas deaiprnya,1.0
ngisi kaspro malah saldo gamasuk parah,1.0
thank u,1.0
map ga jelas,0.0
bagus,1.0
baik,1.0
driver ramah baik,1.0
maxim dak do otak percuma jadi anggota kmu sifat kau sangat buruk sama anggota mu puas sayo dengar yo,1.0
mantap,1.0
order penuh roy delmax vin h talas motorcycle warna putih nopol dtwf terima kasih atas jalan rating,1.0
jamin selamat tumpang kendara sering nyaman aplagi mud sop nya,1.0
kan udah uninstall aplikasi maxim terus download gabisa login nomer sama bahkan otp nya kode sms maxim aplikasi laen,0.0
susah mau batal order padahal yg pesan gak toko yg tuju gilir mau batal malah gak,0.0
terimakasih,1.0
baik,1.0
aplikasi nya aneh banget masa jemput driver nya jauh,0.0
bagus si kok tiba tiba suru ngisi nomor ulang lah data ulang padahal udh bener tetap ga,1.0
baik titik pesan jadi bayar lebih mahal cuman gegara,1.0
baik sekali maxim,1.0
batal gak klik pesan double malah gak klik batal,0.0
baik,1.0
sangat ramah baik,1.0
aplikasi busuk aplikasi siap pakai banyak maps kurang tepat mungkin nama kualitas sesuai harga harga murah kualitas rendah kalau bintang mungkin kasih,0.0
driver ga amanah kalian kembali gapernah pas langsung pergi ga make kata maap gede rp kalo bukan hak nyaa gausah ambil bukan ga ikhlas cuma biasa bgt udh sering jadi ngerasa sepele hak konsumen,1.0
mantap,1.0
mantap ramah,1.0
mantap,1.0
sangat baik,1.0
oke nyata,1.0
ramah cepat tuju,1.0
mantul mantap betul,1.0
makasih pk,1.0
posisi driver mes gak pernah sesuai peta kendara pakai jugak gak pernah bagus bagus nya,1.0
baik,1.0
nyaman,1.0
friendly,1.0
bapak baik,1.0
baik ramah,1.0
kesini gara liat driver tiktok viral malakin ibu ribu cuma gara senggol plastik krupuk emang plastik krupuk bikin baret mobil driver sial haram kau makan uang ibu ku sumpahin kau udah layan buruk selalu minta nambah bayar banyak suka maling driver nya,0.0
bagus,1.0
pengoder delivery nilai orang driver sedang butuh uang betul kendara cs maxim jangan dang segi sepedamotor pandang orang bener bener niat cat naf buat keluarga walopun driver sebut sedang kendala rusak sepedamotor rela naik sepeda antar delivery argo mulai hingga driver sebut mau antar karnakan butuh cam cs,1.0
mapping gak lengkap bingung delete aplikasi,0.0
kalau mau daftar ngirim kode nya whatsapp aja gua gak whatsapp woy makan gua gak tau mau masuk terang akun terlalu coba terlalu banyak gua gak taaauuuu lewat sms lah,0.0
ga jelas masa alamat rumah tempat tinggal ku ga tera auto uninstall,0.0
driver klean tu sombong udah dinaikin harga tetep aja dngo pantesan gitu aja payah driver driver kalian,0.0
aplikasi ojol payah mau login pakai no telepon aja sulit,0.0
aman nyaman ramah,1.0
masa gua mahal banget ongkos nya teman gua naik maxim murah pdhl gk pkai promo,1.0
aplikasi tolol gua mau order login dulu waktu login aja ga udah ganti nomer kali satu ga notifikasi sms buat ngirim kode otp nya bener aplikasi sampah nih gimana driver mau sejahtera aplikasi customer susah login jadi ga yg mau gunain maxim kan,0.0
sngat baik,1.0
keren,1.0
puas ramah,1.0
layan baik ramah,1.0
tarif aku murah gak bayar pakai non tunai buat kesel order masuk respon driver baik gera maupun chat buat terlalu lama tunggu lambat kerja,0.0
orang ramah,1.0
bagus,1.0
sangat profesional tbtb kemudi minta batal bukan kali sering padahal customer butuh cepat apa ada hamil etika kerja baik,1.0
oke baik,1.0
susah kalau masuk login nya min,0.0
ga bs bls chat kemudi jelek bgt ah,0.0
masukin alamat nya susah gak bener aja gimana si,0.0
sangaatt bermanfaaat,1.0
baik,1.0
nyaman cuman tadi abng nya injak becek jdi nak,1.0
mantap,1.0
update map nya susah banget mau cari alamat maxim,1.0
mantap,1.0
abg nya ramah baik,1.0
cepat nyaman bersahabay,1.0
terimakasih moga sukses selalu,1.0
transportasi anehdriver baperan nunggu menit doang gak mau,0.0
terimakasih antar tuju selamat aman nyaman,1.0
pelayyaan baik,1.0
susah cari alamat poko kalo ga mau kesasar jangan pake app kagak jelas,0.0
trima kasih barang aman driver baik ramah,1.0
baik cepat layan,1.0
bantu,1.0
unit car aplikasi mau pick up tumpang lokasi yogyakarta,1.0
drivernya ramah,1.0
good,1.0
tiba sore tgl sep sy dapet tlp jam dr maxim sy angkat padahal sy order apa stu tuk maps luas sy udah cukup lama langgan maxim maaf sy kasih bintang,1.0
cepat ramah amanah mewah rezeky banh,1.0
gimana aplikasi suruh bayar pas dasar aplikasi tipu,0.0
ramah sopan nyupir nya safety banget mobil nya enak bersih paham rute cepat,1.0
maxim kaspro ga jelasberapa kali sen sama driver selalu tolak alas ga pake maxim kasproya harus otomatis cari driver punya kaspro lahmana ga tf lagimending kerja sama wallet aja lebih sering pake ntah danalink aja yg gaje banget sumpah kaspro,0.0
mantap,1.0
lah error trus susah masuk suruh cek jaring jaring bagus ga masuk baik,1.0
soban baik layan nya,1.0
mantap,1.0
baru terus tp aplikasi gk pernah jdi bagus map driver gk jalan tiba udh sampe driver malah marah,0.0
driver ramah,1.0
aplikasi ga jelas buat maxim food udh nunggu set jam ga yg mau pick up terus gilir mau dibatalin ga opsi ubah order ga naik tarif baik,1.0
rekomended,1.0
aplikasi bloon gua kaga sen apa apa tiba tiba drivernya bego banget,0.0
mesan lama gak mutu gak jadi pesan,0.0
terimakasih,1.0
yth maximtolong bntu perlu riwayat trnsksi tgl mei sy pikir aplikasi trnyta zoonk,1.0
orang ramah tamah,1.0
krg puas,1.0
bagus,1.0
baik,1.0
mantap,1.0
banyak driver minta batal,0.0
