processed_text,vader_sentiment
alam buruk lama pake tranportasi online driver ga akhlak sy sen maxim car buat nganter orang tua plg ga tau nya d panjang jln driver ngeluh marah minta ongkos tambah sangat kecewa,0.0
sangat ramah baik,1.0
sangat ramah baik pokok nya esdebes,1.0
good servive,1.0
saldo gk msk map gajelas byk driver yg nambah harga suka hati lapor respon cs nya gk muas amburadul,0.0
tiba wandi tosin motorcycle warna merah nopol dme selamat nikmat jalan rating,1.0
terima kasih banyak bantu jazakallah khair katsiran,1.0
mantap,1.0
terimakasih baik hati hati,1.0
makasih,1.0
jelek,0.0
aplikasi ga jelas titik jemput nyadapet order lama banget,0.0
sekarang maxim buruk banget sih gak buka,0.0
kemudi nya baik sabar,1.0
drivernya ramahsopan mobil wangiso far jauh baru nemu yg paket komplitthx,1.0
kantor maxim tasikmalaya pegawai driver kayak musuh karna terlalu bnyk atur anggar beli stiker,0.0
apk tolol mau login kirim otp aja lama taik,0.0
update malah jadi jelek susah driver,0.0
awal aja yg bagus makin lama mennggunakannya malah sulit bnget mendpat laksana tlong dong drivernya kasih tau bahkan smpai ulang kali adakan order tetap aja gk laksana,1.0
kecewa sama maxim kemudi yg sopan mau lapor histori naik maximnya hapus lah kasih ajar kemudi sebut,1.0
banyak beberapa area banyak driver tolak mangantar tuju alas becek kendara kotor,0.0
terima kasih layan baicepat jemput tetap semangat salam satu aspal,1.0
supir e ramah,1.0
pesan mie gaco maxim nah situ total bayar rp sama ongkir nya rp pas nyampe kok jadi rp kata drivernya sama ongkir rp terus driver nya bilang aplikasi menu sama maxim beda sendiri sendiri kok aneh kan menu tu dalem aplikasi maximmasa ongkir x lipatcuma beli mie gaco doang loh rp gilaa,0.0
good,1.0
sering dapat alam buruk dgn maxim dri sopir maxim org yg attitude nya bagus yg temu lebih buruk tumpang bukan sok pling pintar attitude org baik attitudenya sama lebih baik dengan balik org sebut attitudenya baik jauh lebih tdk baik attitude dengan harap maxim dpt bantu utk sllu depan nyaman tumpang,1.0
sangat ramah,1.0
cara order food gk jelas mau bayar lewat akun gk tunai mau cancel gk bisa ngerubah rubah sama bayar gk rubah trs masuk order baru yg lama tetep,1.0
puas,1.0
parah mau pesan makan milih pas mau lihat apa yg sdh pilih malah gak muncul pencet malah dr awal mulai pesan padahal ngisi makin parah,0.0
harga aplikasi sama asli sangat jauh beda naik ribu,1.0
keren maxim murah sopan drivernya,1.0
sangat baik,1.0
nyari alamat gak akurat peta sampe gak jadi sen gara kelam,0.0
sangat bantu,1.0
saldo tibatiba hilang semua maxim wallet padahal malam baik mohon perhati pihak maxim,1.0
mantap,1.0
mantap driver nya ramah,1.0
very good,1.0
terkadang dateng gk sesuai sama aplikasi motor nya ngechat gk bales gk tau apa apa tiba tiba kena admin kata supir mobil suruh bayar lebih bayar dasar gk becus kali brifing dulu jadi maxim masa maxim gk tau jalan gk jelas aneh dasar gk sadar diri kalo udah tau customer nya gk nyaman baik bukan makin sadar diri malah makin gk tau diri jangan iya iya aja laku dibriefing tuh inget,0.0
aplikasi nyuruh minta kode lwt sms tp kode ngk dkirim sm maxim gmn bs login logika dong,0.0
aplikasi payah driver nya sombong mau terima order harga murah,0.0
nice,1.0
kalau rutemedannya rusak gak mau ambil order padahal tdk terlalu bnyak org yg muat,0.0
baik,1.0
lama kirim kode buat log in daftar nya,1.0
semangat utk trus beri baik,1.0
kurang map nya bingung real abal,0.0
aplikasi tingkat banyak driver keluh costumer karna terlalu banyak driver jadi order makin sedikit bahkan order rebut banyak nya driver maps lebih tingkat lebih mudah cari titik tuju tambah fitur kirim file gambar telfon,0.0
gabisa cancel order sini drivernya ganiat kerja,0.0
puas sekali,1.0
baik ramah,1.0
driver mobil nya ugal ugalanada org naik motor sambar dgn mobil yg tulis maxim hbs sambar motor nya mobil maxim nya lgsg kabur,0.0
sangat kecewa kerja maxim vermuk langsung terhubungsehingga ganggu kerja lapang jija langgan komplain admin langsung respon negatif driver maxim harga driver,0.0
drivernya ramah,1.0
baik ramah,1.0
baik,1.0
bintang soal driver jarang yg mau kalo dekat,0.0
sumpah termksh maxim murah riah driveey jg ramah peethnkn kak soaly orang desa terbntu dgn adany maxim kalau ad bntng kasih bntng trmksh maxim orng desa sngt terbntu samping it hargay jg murah pas buat kalang orang miskin kayak aku tmksh maxim moga jaya,1.0
mantap,1.0
baik,1.0
layan si lumayan cept jg respon nya tp saldo vocer yg kasi sama sekali gak pake pdhl saldo terptong,0.0
bagus,1.0
aplikasi uji sabar tiba tiba keluar sendiri akun minta kode akses gak masuk masuk haduh,0.0
tiba hariandi viky firdaus motorcycle warna hitam nopol baif selamat nikmat jalan rating,1.0
bagus,1.0
tetep tinggkatkan ramah,1.0
nyari lokasi aplikasi tengah mampus,0.0
kan berangkat kerja td barusan malam terus abang ojek nyalip udh tau kanankiri truk tetep nyalip akhir gempet antara truk alami luka kaki tangan takut bgt makanya gk blg apa bisa gk hati kemudi minta tanggung jawab bikin orang lukaluka bikin trauma kek gin,0.0
driver milih harga lah tindak lanjut driver nya kalau gak cocok sama kerja nya gak usa jadi driver kekgini kan malah yg susah biasa nya gampang driver malah x blkngan susah driver padahal driver dekat banyak gak mau ambil order nya,0.0
rama asik ajak bicara baik lha,1.0
susah login,0.0
kata kasar gak rekomen deehhh,0.0
trima kasih bang udah antar mertua tuju selamat,1.0
perlu baik map almt google tdk pantau jln batua raya batua raya driver temu sasar sesuai arah konsumen,1.0
knp pas minta kode pesan nya tdk masuk padahal nomor sy sdh btl jaring sy jg bagus baik,1.0
woi boss bilangin sama driver mobil ye jangan sok iye gak mau ngambil mentang harga padahal deket jalan orang butuh sok banget,1.0
sangat ramah,1.0
mau pesan login dulu pas mau daftar pernah kirim kode otpnya ganti nomor ganti hp sama aja otp akhir jadi sen pakai maxim sen pakai apk mau sen pakai maxim aja susah minta ampun gimana langgan mau tambah kalau pas daftar otpnya aja kirim,1.0
parahcacatdan jelek,0.0
bagus top,1.0
mantap cepat bgt,1.0
driver good jobs,1.0
udh top up ga masuk maxim wallet nya aneh banget rugi,0.0
bagus,1.0
good,1.0
cm bingung d appl sya tdk mobil cargo nya,0.0
puas,1.0
aflikasi kocak masukin no kode kaga muncul sampe kali kocakk,0.0
hubung layan terusss yaaaa jaring bagus padahal,1.0
mantap,1.0
baik,1.0
the best,1.0
bagus sekali cepat,1.0
baik hti sombong,0.0
dong baik rating tumpang hilang kan karna sangat rugi konsumen karna oknum driver suka sikap baik beri rating buruk dampak konsumen susah driver konsumen pernah lihat rating penting driver baik ngebut jalan mohon hilang terimakasih,1.0
mantap,1.0
kasih bintang satu kata ulas positif tolol,1.0
baik dev aplikasi nya fc padahal cari driver error tiba tiba pas mau cancel tau tau dapet driver aplikasi error kata hubung jaring terus makan sumpah serapah aja driver buat nunggu kira order fiktif baik segera masalah koneksi dann lokasi zonk,0.0
sistem error gk log in apalikasi rusak,0.0
drever god,1.0
nice driver,1.0
maxim jaga privasi langgan chat tutup jam transaksi jalan salah orang kemudi maxim kirim pesan kurang sopan jam kemudian,0.0
mantap,1.0
pertama isi saldo maxim wallet lama bgt masuk nya hari hari abis kirim nya ga sesuai saldo nya pas top up top up masuk sama sekali saldo nya sangat muas,1.0
cukup baik,1.0
orang ramah,1.0
sangat baik,1.0
driver ramah sabar mksh,1.0
driver nya ramahsopan,1.0
maxim oke,1.0
maaf banget kasih bintang habis tipu sama antar makan maxim pesan makan salah satu resto kemudi minta wa kata biyar lebih mudah komunikasi jadi kirim nomor wa teryata tipu harga apk sama bayar sesuai mau bayar sesuai apk marah bilang mau bayar mau ga mau jadi bayr meski lebih mahal kasih tips sama bayar parkir jang pernah kasih wa ojolwarning,1.0
sangat sulit bahkan tentu titik lokasi orang paham daerah,0.0
biasa driver maxim pernah nyala ac mobil pdhl tarif bayar mahalklo begini mayoritas driver maxim khusus mobilmending yg mahal beda rb fasilitas full ac aneh aja hampir mayoritas driver maxim mati ac,0.0
top aplikasi paling lot susah cari driver ga cancel order udah cari driver lama ga cancel buang buang waktu,0.0
hujan ada darurat yg butuh harga d naik tambah lg mnt driver padahal banyak driver dekat,0.0
mantaap driver ramah,1.0
mesan selalu dicansel sama drivera sampah lo,0.0
maxsim login krm kode ega lot kurang bagus nih aplikasi,1.0
tipu kasih saldo saldo ga dipake,1.0
maxim makin sini makin sebal plus driver nya,0.0
bagus,1.0
ramah,1.0
kmi puas dngn jalan drivernya ramah,1.0
susah sekali pake aplikasi bikin stress non tunai gaada cancel order,0.0
good driver,1.0
good job gaesss,1.0
app nya bagus sayang gaada vocher gratis ongkir,1.0
bagus,1.0
mantap,1.0
mantap,1.0
driver ny baik baik terimakasih maxim,1.0
kemarin sdh bagus skrg rubah lgi catat buat kalo pesan delivery jadi lupa tulis alamat lengkap chat hadehhhh,1.0
asa nyaman ngebut,1.0
kurir gerak cepat ramah sopan,1.0
layan yg baik terima kasih,1.0
sen kata menit sampe aplikasi tau menit sampe sampe udah gtu drivernya bilang udah jalan map motor diem ga jalan jalan suruh buru malah sarkas mau kasih jempol bawah takut samperin driver ga terima ga sih kalau udah kelar anter jangan driver chat fiturnya tuh mati chat kalau udah selesai antar,0.0
aplikasi sih murah ongkirnya kalau buat anak kos laper tengah malam duit lg paspasanmau keluar gada kendara siap aja tahan laper besok mustahil order makan kl lo order sedikit manja sekali kurir mau aplikasi ijo duit ngepres mau keluar gada motor gilir aplikasi murah beeehhhhampun dah,1.0
mobil nya bersihcuma ac nya nyalan sama driver nya mohon maaf pak driver kasih bintang dululain kali layan nya baik,1.0
bagus,1.0
jlk bngt udh dimasukin nomer tlp nya tp gk pdhl tinggal nunggu kode ny lama bngt,1.0
dong driver maxim nya salah atur lewat jalur sepeda pecat diq ancam orang anak sepeda nya banting tegur keras,0.0
driver oke,1.0
layan ramah,1.0
aplikasi gak jelas maps susah drivernya tolol dah ditungguin dah mau sampe malah cancel,0.0
waktu pertama kali nyoba maxim car giur dgn harga murah k biasa dgn alamat yg sama hargamya an akhir coba order dpt driver drivernya minta harga k dong shock bgt emang gin konsep maxim enak jidat minta tambah harga alas buat ongkos balik helloow kalo ongkos balik x lipat aja w kasih minta dong dah paling bener aplikasi belah meski harga lebi mahal tp uda harga fixnya,1.0
baik ramah,1.0
bagus keren wangi,1.0
layan baik,1.0
kurang rapih kurang sempurna aplikasi sering error ganggu banget kalo error drivernya parah sumpah parah banget,0.0
layan payah,0.0
jooss mantap,1.0
order lama banget driver terima cepat bodoh maxim bodoh stupid maxim totally stupid bad app uninstall auto,0.0
terima kasih om sukses selalu yach om,1.0
d baik aplikasix,1.0
baik mapsnya pebcarian lokasi,1.0
maxim is the best,1.0
driver ngga ad attitude,0.0
sangat bagus,1.0
lelet pesan hari ga antar,0.0
layan gak maksimal padahal kota lambat bahkan jarang yg terima order mending gak usah aiplikasi maxim dilevery,0.0
user gak batal order makan pilih cuma ganti order ganti kemudi akhir user kemudi antem chat aplikasi samasama gabisa batalin order good job banget maxim tahu aja masyarakat indo doyan betumbuk chat,0.0
good,1.0
bagus puas dgn maxim,1.0
sangat ramah bapak ojek nya lama jalan banyak cerita,1.0
aplikasi scam kata dapet saldo k ga pake hadehhhh,0.0
nyesel download aplikasi mobil ga yg mau nganter alas ga sengaja aplikasi aktif,0.0
mantap,1.0
kemudi ramah,1.0
mantap maximadanya maxim semua jadi praktis,1.0
mending gojek mending scam tunai blokk jing,0.0
terima kasij amanah,1.0
bagus,1.0
tiba tiba eror layan coba apa apa apk tlol,0.0
layan ramah murah,1.0
mau pesan food aja susah bener burik,0.0
terimakasih pak,1.0
moga maximnya selalu amanah krna bantu sekali,1.0
cepat mantap,1.0
map nya kurang bagus kacau jelek,0.0
supir ramah,1.0
mantap,1.0
mantap mas,1.0
sangat baik,1.0
gak cancel gblk gw sama driver nya udah sepakat cancel gak bgst kasihan driver nya gak jalan gara gak cancel maxim tolol baikin coba,0.0
sen maxim car lama sekali yh terima pinggir jalan maghrib maghrib plis udah dinaikkin harga k k gaada nerima fak,1.0
baik pakai yg lebih murah,1.0
pertama kali order hari mesen go car xl harga aplikasi eh mas mas ngechat minta bayar offline kata langsung cancel,0.0
guna alamat lokasi lengkap susah buat nyari kantor nya atau usaha map nya suka ga keluar alias gelap poko ga banget deh iwww,0.0
sekarang driver sombong gamau langsung ambil kecewa padahal belum sekali pesan langsung dapet sekarang jdi susah banget isi saldo lambat masuk,0.0
mantap sopir sangat sopan,1.0
mantap,1.0
baik,1.0
trauma pake aplikasi dapet oknum driver yg tempramen maksa kasih rating bagus,1.0
banyak oknum driver utama car ramah konsumen bahkan akhir kasus bungkus kerupuk ibu kena mobil maxim driver maxim minta ganti rb mobil nya senggol plastik kresek isi kerupuk sdh banyak yg lapor ig maxim tp blm d tanggap,1.0
bagus,1.0
kok gabisa log in tolol,1.0
plss lah gue cuma minta bantu gak kode konfirmasi kok susah banget jungkir balik,0.0
kno error tiba keluar sendri,0.0
no coment deh,0.0
sekrg maxim ni byk main minta cancel ajha mud jadi makin susah kalo mau cepat banyak alas yg jauh lah gk jemput lah bahkan yg dtg org mobil entah istri siapa makin pusing bikin mood gk baik bukan sekalidua kali sering jadi coba komenan evaluasi ajha malas mau kasih nilai aplikasi nya langsung kasi lihat muka org nya,0.0
aku udah topup saldo maxim aku sendiri cashless eh malah gabisa buat bayar selalu diarahin bayar tunai kalo saldo pls deh baik sayang duit ga guna maxim balikin saldo,1.0
mantap,1.0
reset ulang hp belum maxim bisakenapa reset hptidak sertifikasi kode mohon jelas,0.0
drivernya ga genah minta uang tambah aplikasi minta bawak motor macam orang gila,0.0
aplikasi buruk jelas sistem sangat buruk,0.0
jangan pihak sendiri sedikit sedikit blokir engga lama habis langgan pesan maxcim,0.0
keren,1.0
sangat bagus cepet,1.0
tipu geta,0.0
nyaman,1.0
trimakasih sdh sabar tunggu krn sy lg solat,1.0
bagus,1.0
pesan maksim mobil buat orang yg datang mobil buat orang gk sesuai sama harga nyakecewa berat,1.0
mantap,1.0
duit gw angus d wallet d blokir katany ga jelas ga alas apa apa kaspro apa dah,0.0
driver sekarang malas ambil order sdh naikin ongkos tetap aja ga ambil padahal banyak aja nongkrong dekat titik d tindak lanjut buang waktu kt nunggu driver terima order,0.0
proses akun atas nama arief maulana yusuf tipu akun proses tipu,0.0
layan mantap enakk orang nya,1.0
trimakasih layan,1.0
baikramah,1.0
nice,1.0
maxim skrg gmna sih kok mau cari ojek aja hrs nunggu lama banget udah x kya gin,1.0
mantap,1.0
sedih sekali padahal sangat suka pakai maxim hari coba bayar lalu kaspro tf akun virtual kaspro bayar hasil isi saldo kaspro sama sekali adarp rasa tipu padahal hari guna jasa layan baik sangat sakit hati,0.0
bagus,1.0
thank you bang gw jd ga telat msuk kantor,1.0
layan sangat baik ramah,1.0
maaf kasih bintang satu semua drivernya suka pilih order lebih tinggi ongkirnya banding murahtolong tindak driver sering pilih order,1.0
terimakasih paksukses selaluaamiin,1.0
sangat baik,1.0
aduh jelek banget kualitas layan kurang mau ucap terus,0.0
awal awal make sih bagus terus murah makin kesini kok makin mahal naik nya ampe padahal jarak cuma km,1.0
aplikasi gak bs buka,0.0
baik,1.0
baik ramah,1.0
alhamdulillah dg selamat,1.0
aplikasi ga minta otp sfh kali kali gaada yg masuk,0.0
good job,1.0
top up lama masuk ngisi alamat nama jalan susah,0.0
mantap gercep,1.0
keren,1.0
cepat ramah,1.0
payah percuma mau pesan makan gak nama resto daftar menu tetep aku kasih bintang percuma update aplikasi maju fasilitas foto kamera difitur chat kalo mau pesan makan jadi susah mau minta menu driver trus susah kalo mau kirim barang cari alamat buat kasih tahu jenis barang bentuk atau ukur susah kalo kasih tahu detail alamat lewat gambar parah sekali,0.0
mantap masse,1.0
layan ramah kendara motor nyaman,1.0
terima kasih,1.0
sangat bagus layan,1.0
sangat baik sekali,1.0
oke,1.0
aplikasi sedot keringat driver tipu order fiktif banyak biar mau untung sendiri order fiktif biar driver buntung maxim tetap untung orang pakai akun driver yg beda tp biar padahal apa jalan nama klaim ypssi driver pakai akun selamat langgan kurang aman soalx yg jempu akun plat yg datang plat,1.0
maxim bahaya tau ga buat teman jadi celaka sekarang jd rawat rumah sakit akibat driver yg kebut,0.0
ramah,1.0
sangat puas,1.0
kena tipu ajah sama aplikasi beli ketoprak eh suruh tf lalu gua tf nyata pas abis gua tf ngilang ajah sial duit rebu sih gak apa apa tpi gua laper banget nungguin doang sial malah ngilang gak kabar nama nyah muhamad soleh nopol nyah bfrp,0.0
